Date,Open,High,Low,Close,Adj Close,Volume
2017-05-19,17400.000000,18075.000000,17100.000000,17900.000000,16841.351563,36589600
2017-05-22,18150.000000,18250.000000,17425.000000,17650.000000,16606.138672,16350300
2017-05-23,17650.000000,17750.000000,17325.000000,17700.000000,16653.181641,17521900
2017-05-24,17450.000000,17475.000000,17375.000000,17475.000000,16441.492188,19532700
2017-05-26,17500.000000,17725.000000,17450.000000,17575.000000,16535.574219,25213300
2017-05-29,17675.000000,17950.000000,17525.000000,17775.000000,16723.746094,20668100
2017-05-30,17700.000000,17800.000000,17600.000000,17600.000000,16559.093750,11372400
2017-05-31,17600.000000,17650.000000,17150.000000,17150.000000,16135.708008,212572300
2017-06-01,17150.000000,17150.000000,17150.000000,17150.000000,16135.708008,0
2017-06-02,17425.000000,17650.000000,17325.000000,17550.000000,16512.052734,48331300
2017-06-05,17800.000000,17825.000000,17475.000000,17725.000000,16676.701172,20515000
2017-06-06,17500.000000,17675.000000,17500.000000,17550.000000,16512.052734,17400700
2017-06-07,17650.000000,17850.000000,17600.000000,17800.000000,16747.269531,14864800
2017-06-08,17850.000000,18050.000000,17850.000000,17925.000000,16864.876953,18548600
2017-06-09,18100.000000,18100.000000,17525.000000,17700.000000,16653.181641,20213300
2017-06-12,17700.000000,17900.000000,17600.000000,17750.000000,16700.224609,7697900
2017-06-13,17750.000000,17950.000000,17725.000000,17875.000000,16817.833984,9959400
2017-06-14,17700.000000,17975.000000,17700.000000,17975.000000,16911.916016,15824300
2017-06-15,18000.000000,18100.000000,17875.000000,18050.000000,16982.482422,23231800
2017-06-16,18150.000000,18150.000000,17800.000000,17800.000000,16747.269531,121464400
2017-06-19,18000.000000,18050.000000,17875.000000,17925.000000,16864.876953,11302300
2017-06-20,17925.000000,18175.000000,17925.000000,18100.000000,17029.523438,17564900
2017-06-21,18100.000000,18225.000000,18050.000000,18200.000000,17123.611328,13761800
2017-06-22,18250.000000,18325.000000,17975.000000,18150.000000,17076.568359,16421500
2017-06-23,18150.000000,18150.000000,18150.000000,18150.000000,17076.568359,0
2017-06-26,18150.000000,18150.000000,18150.000000,18150.000000,17076.568359,0
2017-06-27,18150.000000,18150.000000,18150.000000,18150.000000,17076.568359,0
2017-06-28,18150.000000,18150.000000,18150.000000,18150.000000,17076.568359,0
2017-06-29,18150.000000,18150.000000,18150.000000,18150.000000,17076.568359,0
2017-06-30,18150.000000,18150.000000,18150.000000,18150.000000,17076.568359,0
2017-07-03,18400.000000,18500.000000,18075.000000,18500.000000,17405.867188,42607700
2017-07-04,18500.000000,18725.000000,18425.000000,18550.000000,17452.912109,12919800
2017-07-05,18550.000000,18675.000000,18300.000000,18350.000000,17264.740234,11396200
2017-07-06,18200.000000,18350.000000,18100.000000,18225.000000,17147.132813,17861300
2017-07-07,18350.000000,18550.000000,18325.000000,18500.000000,17405.867188,16452000
2017-07-10,18500.000000,18650.000000,18250.000000,18300.000000,17217.699219,8101200
2017-07-11,18325.000000,18450.000000,18250.000000,18325.000000,17241.218750,12320700
2017-07-12,18200.000000,18475.000000,18100.000000,18425.000000,17335.306641,17839300
2017-07-13,18500.000000,18525.000000,18275.000000,18500.000000,17405.867188,12891200
2017-07-14,18550.000000,18550.000000,18300.000000,18400.000000,17311.785156,8340000
2017-07-17,18250.000000,18400.000000,18250.000000,18300.000000,17217.699219,12340400
2017-07-18,18200.000000,18350.000000,18175.000000,18350.000000,17264.740234,7811300
2017-07-19,18350.000000,18475.000000,18300.000000,18475.000000,17382.347656,9011500
2017-07-20,18475.000000,18500.000000,18350.000000,18450.000000,17358.826172,11958000
2017-07-21,18450.000000,18475.000000,18225.000000,18225.000000,17147.132813,5087700
2017-07-24,18350.000000,18625.000000,18200.000000,18575.000000,17476.431641,18356200
2017-07-25,18650.000000,18675.000000,18400.000000,18575.000000,17476.431641,12895900
2017-07-26,18650.000000,18900.000000,18550.000000,18775.000000,17664.603516,23616200
2017-07-27,18775.000000,18850.000000,18700.000000,18800.000000,17688.125000,12681900
2017-07-28,19000.000000,19000.000000,18700.000000,18800.000000,17688.125000,16947000
2017-07-31,18600.000000,18825.000000,18575.000000,18700.000000,17594.039063,13062200
2017-08-01,18875.000000,18975.000000,18725.000000,18925.000000,17805.728516,17762000
2017-08-02,18925.000000,18975.000000,18825.000000,18925.000000,17805.728516,12536300
2017-08-03,19050.000000,19050.000000,18550.000000,18750.000000,17641.082031,8783500
2017-08-04,18750.000000,18750.000000,18550.000000,18575.000000,17476.431641,14001400
2017-08-07,18750.000000,18750.000000,18575.000000,18625.000000,17523.476563,11521800
2017-08-08,18700.000000,19050.000000,18700.000000,19000.000000,17876.296875,11602600
2017-08-09,19025.000000,19025.000000,18750.000000,18975.000000,17852.773438,12467100
2017-08-10,19050.000000,19050.000000,18725.000000,18825.000000,17711.648438,7693300
2017-08-11,18725.000000,18825.000000,18575.000000,18675.000000,17570.517578,13767400
2017-08-14,18675.000000,18825.000000,18650.000000,18750.000000,17641.082031,6450800
2017-08-15,18700.000000,18800.000000,18500.000000,18675.000000,17570.517578,8562800
2017-08-16,18725.000000,18925.000000,18650.000000,18900.000000,17782.210938,10837700
2017-08-17,18900.000000,18900.000000,18900.000000,18900.000000,17782.210938,0
2017-08-18,18750.000000,18900.000000,18625.000000,18700.000000,17594.039063,10888700
2017-08-21,18800.000000,18825.000000,18700.000000,18800.000000,17688.125000,4146800
2017-08-22,18800.000000,18875.000000,18800.000000,18800.000000,17688.125000,7163400
2017-08-23,18900.000000,19150.000000,18850.000000,19150.000000,18017.423828,9715300
2017-08-24,19150.000000,19150.000000,18875.000000,18950.000000,17829.255859,11528200
2017-08-25,19100.000000,19200.000000,18975.000000,19100.000000,17970.382813,8771100
2017-08-28,18900.000000,19100.000000,18875.000000,19075.000000,17946.859375,5768100
2017-08-29,19050.000000,19075.000000,18900.000000,19075.000000,17946.859375,6431000
2017-08-30,19200.000000,19200.000000,18925.000000,19100.000000,17970.382813,8450800
2017-08-31,18950.000000,19200.000000,18950.000000,18950.000000,17829.255859,13122100
2017-09-01,18950.000000,18950.000000,18950.000000,18950.000000,17829.255859,0
2017-09-04,18975.000000,19000.000000,18700.000000,18875.000000,17758.691406,7442700
2017-09-05,19000.000000,19000.000000,18675.000000,19000.000000,17876.296875,14740300
2017-09-06,19000.000000,19025.000000,18800.000000,18900.000000,17782.210938,11954200
2017-09-07,19100.000000,19100.000000,18750.000000,18950.000000,17829.255859,8992800
2017-09-08,18725.000000,19025.000000,18700.000000,18850.000000,17735.167969,10316600
2017-09-11,18975.000000,19025.000000,18900.000000,18900.000000,17782.210938,7299300
2017-09-12,18950.000000,19100.000000,18925.000000,19025.000000,17899.818359,10445000
2017-09-13,18850.000000,19125.000000,18850.000000,19050.000000,17923.337891,5967000
2017-09-14,19125.000000,19150.000000,19050.000000,19100.000000,17970.382813,7550800
2017-09-15,19000.000000,19025.000000,18825.000000,18875.000000,17758.691406,32694700
2017-09-18,19000.000000,19000.000000,18825.000000,18975.000000,17852.773438,6180700
2017-09-19,18850.000000,19175.000000,18825.000000,19075.000000,17946.859375,11915900
2017-09-20,19100.000000,19100.000000,18975.000000,19050.000000,17923.337891,15276400
2017-09-21,19050.000000,19050.000000,19050.000000,19050.000000,17923.337891,0
2017-09-22,19100.000000,19975.000000,19025.000000,19875.000000,18699.548828,25174200
2017-09-25,19750.000000,19800.000000,19625.000000,19675.000000,18511.373047,19509900
2017-09-26,19675.000000,19775.000000,19600.000000,19650.000000,18487.855469,19986900
2017-09-27,19800.000000,19800.000000,19650.000000,19750.000000,18581.941406,24434700
2017-09-28,19825.000000,19850.000000,19650.000000,19825.000000,18652.505859,20340700
2017-09-29,19975.000000,20375.000000,19825.000000,20300.000000,19099.414063,37720500
2017-10-02,20550.000000,20600.000000,20225.000000,20325.000000,19122.935547,10573100
2017-10-03,20325.000000,20500.000000,20200.000000,20350.000000,19146.457031,9641900
2017-10-04,20550.000000,20550.000000,20275.000000,20325.000000,19122.935547,20322100
2017-10-05,20325.000000,20325.000000,20075.000000,20275.000000,19075.892578,24113800
2017-10-06,20250.000000,20525.000000,20100.000000,20450.000000,19240.544922,20058100
2017-10-09,20300.000000,20400.000000,20250.000000,20350.000000,19146.457031,13031300
2017-10-10,20200.000000,20400.000000,20200.000000,20375.000000,19169.976563,11121200
2017-10-11,20200.000000,20425.000000,20200.000000,20375.000000,19169.976563,13459600
2017-10-12,20375.000000,20825.000000,20375.000000,20800.000000,19569.841797,20735300
2017-10-13,20800.000000,20950.000000,20550.000000,20675.000000,19452.232422,11138000
2017-10-16,20800.000000,21050.000000,20675.000000,20725.000000,19499.273438,10865600
2017-10-17,20750.000000,20750.000000,20050.000000,20500.000000,19287.582031,23186900
2017-10-18,20700.000000,20700.000000,20075.000000,20200.000000,19005.326172,24915200
2017-10-19,20200.000000,20350.000000,20150.000000,20325.000000,19122.935547,13727800
2017-10-20,20500.000000,20950.000000,20350.000000,20350.000000,19146.457031,12151600
2017-10-23,20650.000000,21375.000000,20650.000000,21000.000000,19758.013672,12568700
2017-10-24,21000.000000,21250.000000,20600.000000,20600.000000,19381.669922,13076000
2017-10-25,20600.000000,21050.000000,20400.000000,21050.000000,19805.054688,13884300
2017-10-26,20800.000000,21000.000000,20600.000000,20775.000000,19546.320313,8267200
2017-10-27,20750.000000,20750.000000,20200.000000,20300.000000,19099.414063,20340200
2017-10-30,20325.000000,20475.000000,20300.000000,20425.000000,19217.019531,11042100
2017-10-31,20825.000000,20925.000000,20525.000000,20900.000000,19663.927734,15601800
2017-11-01,21000.000000,21375.000000,21000.000000,21325.000000,20063.791016,20755300
2017-11-02,21500.000000,21625.000000,21400.000000,21475.000000,20204.921875,19167800
2017-11-03,21500.000000,21500.000000,20700.000000,21025.000000,19781.533203,14014000
2017-11-06,21200.000000,21200.000000,21000.000000,21000.000000,19758.013672,7646800
2017-11-07,20850.000000,21075.000000,20750.000000,21050.000000,19805.054688,9846900
2017-11-08,20900.000000,21125.000000,20800.000000,20800.000000,19569.841797,12303600
2017-11-09,20950.000000,21050.000000,20775.000000,20800.000000,19569.841797,10308200
2017-11-10,20800.000000,20900.000000,20600.000000,20650.000000,19428.712891,15835700
2017-11-13,20525.000000,20700.000000,20400.000000,20475.000000,19264.062500,11392600
2017-11-14,20500.000000,20550.000000,20425.000000,20475.000000,19264.062500,10997200
2017-11-15,20600.000000,21150.000000,20500.000000,21025.000000,19781.533203,18850700
2017-11-16,21200.000000,21200.000000,20950.000000,21025.000000,19781.533203,12302500
2017-11-17,21150.000000,21200.000000,20825.000000,21175.000000,19922.662109,25376300
2017-11-20,21175.000000,21275.000000,21025.000000,21025.000000,19781.533203,18180500
2017-11-21,21225.000000,21225.000000,20875.000000,21125.000000,19875.617188,12739000
2017-11-22,21000.000000,21225.000000,21000.000000,21175.000000,19922.662109,17343800
2017-11-23,21250.000000,21250.000000,20850.000000,21000.000000,19758.013672,13200700
2017-11-24,20875.000000,21050.000000,20775.000000,21000.000000,19758.013672,12177600
2017-11-27,20825.000000,21300.000000,20825.000000,21300.000000,20040.271484,15629300
2017-11-28,21300.000000,21300.000000,21050.000000,21300.000000,20040.271484,15486400
2017-11-29,21300.000000,21325.000000,20925.000000,21175.000000,19997.771484,20674100
2017-11-30,21300.000000,21300.000000,20350.000000,20350.000000,19218.638672,41179500
2017-12-01,20350.000000,20350.000000,20350.000000,20350.000000,19218.638672,0
2017-12-04,20825.000000,21150.000000,20650.000000,20800.000000,19643.621094,25680500
2017-12-05,21050.000000,21125.000000,20900.000000,21000.000000,19832.501953,12534100
2017-12-06,21150.000000,21375.000000,21000.000000,21300.000000,20115.820313,21259900
2017-12-07,21300.000000,21300.000000,20875.000000,20975.000000,19808.888672,13932800
2017-12-08,21100.000000,21225.000000,21025.000000,21125.000000,19950.548828,8096000
2017-12-11,21250.000000,21250.000000,21000.000000,21075.000000,19903.330078,6594700
2017-12-12,21175.000000,21250.000000,20850.000000,21250.000000,20068.599609,13570800
2017-12-13,21175.000000,21175.000000,20925.000000,20925.000000,19761.669922,12226200
2017-12-14,20925.000000,21150.000000,20875.000000,21100.000000,19926.941406,15110000
2017-12-15,20900.000000,21100.000000,20900.000000,21100.000000,19926.941406,12926100
2017-12-18,20900.000000,21100.000000,20850.000000,21100.000000,19926.941406,15294800
2017-12-19,20950.000000,21250.000000,20950.000000,21100.000000,19926.941406,15310700
2017-12-20,21050.000000,21050.000000,20875.000000,20925.000000,19761.669922,20592700
2017-12-21,20950.000000,21150.000000,20950.000000,21100.000000,19926.941406,12220000
2017-12-22,21175.000000,21675.000000,20975.000000,21500.000000,20304.701172,18914600
2017-12-25,21500.000000,21500.000000,21500.000000,21500.000000,20304.701172,0
2017-12-26,21500.000000,21500.000000,21500.000000,21500.000000,20304.701172,0
2017-12-27,21500.000000,21700.000000,21400.000000,21525.000000,20328.312500,17337800
2017-12-28,21500.000000,22000.000000,21475.000000,21925.000000,20706.076172,21300200
2017-12-29,22050.000000,22750.000000,21650.000000,21900.000000,20682.462891,16269400
2018-01-01,21900.000000,21900.000000,21900.000000,21900.000000,20682.462891,0
2018-01-02,21900.000000,22525.000000,21825.000000,21900.000000,20682.462891,16460700
2018-01-03,21925.000000,21950.000000,21325.000000,21900.000000,20682.462891,13642800
2018-01-04,21900.000000,22225.000000,21900.000000,22225.000000,20989.396484,15313400
2018-01-05,22300.000000,22400.000000,22175.000000,22250.000000,21013.005859,13053600
2018-01-08,22250.000000,22575.000000,22225.000000,22350.000000,21107.449219,11585600
2018-01-09,22500.000000,22550.000000,22450.000000,22525.000000,21272.716797,12242600
2018-01-10,22525.000000,22725.000000,22325.000000,22450.000000,21201.888672,9458400
2018-01-11,22450.000000,22700.000000,22300.000000,22700.000000,21437.988281,11513800
2018-01-12,22700.000000,22725.000000,22325.000000,22425.000000,21178.277344,13318100
2018-01-15,22450.000000,22500.000000,22300.000000,22475.000000,21225.496094,8375000
2018-01-16,22450.000000,22675.000000,22450.000000,22600.000000,21343.546875,10011000
2018-01-17,22700.000000,22700.000000,22150.000000,22150.000000,20918.568359,36600600
2018-01-18,22250.000000,22600.000000,22250.000000,22575.000000,21319.939453,16996100
2018-01-19,22625.000000,22650.000000,22400.000000,22450.000000,21201.888672,10090100
2018-01-22,22550.000000,22575.000000,22425.000000,22475.000000,21225.496094,16273500
2018-01-23,22650.000000,22700.000000,22525.000000,22650.000000,21390.767578,13750400
2018-01-24,22625.000000,22625.000000,22500.000000,22575.000000,21319.939453,18850900
2018-01-25,22550.000000,22650.000000,22450.000000,22575.000000,21319.939453,10730700
2018-01-26,22625.000000,22850.000000,22525.000000,22700.000000,21437.988281,11624200
2018-01-29,22800.000000,22825.000000,22550.000000,22800.000000,21532.429688,22962900
2018-01-30,22700.000000,23450.000000,22650.000000,22800.000000,21532.429688,22811000
2018-01-31,22800.000000,22900.000000,22700.000000,22725.000000,21461.597656,21360600
2018-02-01,22850.000000,23425.000000,22850.000000,23375.000000,22075.462891,27641600
2018-02-02,23625.000000,24700.000000,23600.000000,23975.000000,22642.105469,19694800
2018-02-05,23750.000000,24025.000000,23500.000000,23800.000000,22476.835938,9900300
2018-02-06,23450.000000,23675.000000,23300.000000,23525.000000,22217.123047,23517900
2018-02-07,23650.000000,23975.000000,23475.000000,23500.000000,22193.513672,24389400
2018-02-08,23550.000000,23800.000000,23500.000000,23700.000000,22382.392578,13692200
2018-02-09,23400.000000,23725.000000,23350.000000,23575.000000,22264.341797,14215300
2018-02-12,23800.000000,23800.000000,23500.000000,23500.000000,22193.513672,7681900
2018-02-13,23800.000000,23925.000000,23750.000000,23800.000000,22476.835938,11881200
2018-02-14,23725.000000,23875.000000,23550.000000,23700.000000,22382.392578,15110600
2018-02-15,23900.000000,23925.000000,23450.000000,23450.000000,22146.294922,10591700
2018-02-16,23450.000000,23450.000000,23450.000000,23450.000000,22146.294922,0
2018-02-19,23675.000000,24250.000000,23650.000000,24250.000000,22901.814453,10037100
2018-02-20,24100.000000,24200.000000,23875.000000,24025.000000,22689.326172,6966000
2018-02-21,23950.000000,24175.000000,23725.000000,24025.000000,22689.326172,12499800
2018-02-22,24100.000000,24175.000000,23750.000000,23900.000000,22571.273438,9443400
2018-02-23,24025.000000,24475.000000,23950.000000,24250.000000,22901.814453,16446600
2018-02-26,24150.000000,24225.000000,23500.000000,23525.000000,22217.123047,17045500
2018-02-27,23725.000000,23775.000000,23300.000000,23550.000000,22240.732422,17485900
2018-02-28,23400.000000,23450.000000,23075.000000,23175.000000,21886.582031,26573800
2018-03-01,23100.000000,23225.000000,23100.000000,23175.000000,21886.582031,25094900
2018-03-02,23075.000000,23125.000000,22750.000000,22875.000000,21603.261719,30302200
2018-03-05,23150.000000,23300.000000,22875.000000,22875.000000,21603.261719,17548800
2018-03-06,23175.000000,23200.000000,22725.000000,22775.000000,21508.820313,15181400
2018-03-07,23100.000000,23150.000000,22525.000000,22600.000000,21343.546875,21230400
2018-03-08,23000.000000,23400.000000,22750.000000,23300.000000,22004.632813,20598900
2018-03-09,23300.000000,23300.000000,22975.000000,23300.000000,22004.632813,13359400
2018-03-12,23400.000000,23650.000000,23350.000000,23625.000000,22311.564453,22236100
2018-03-13,23600.000000,23700.000000,23275.000000,23450.000000,22146.294922,16128600
2018-03-14,23475.000000,23600.000000,23225.000000,23400.000000,22099.072266,10901100
2018-03-15,23400.000000,23425.000000,23250.000000,23375.000000,22075.462891,12154900
2018-03-16,23650.000000,23675.000000,23000.000000,23350.000000,22051.853516,38624400
2018-03-19,23300.000000,23375.000000,23200.000000,23350.000000,22051.853516,14840000
2018-03-20,23275.000000,23300.000000,23000.000000,23275.000000,21981.025391,17936700
2018-03-21,23350.000000,23525.000000,23275.000000,23375.000000,22075.462891,13523500
2018-03-22,23475.000000,23500.000000,23350.000000,23450.000000,22146.294922,12158300
2018-03-23,23000.000000,23800.000000,23000.000000,23800.000000,22476.835938,12595600
2018-03-26,23400.000000,23450.000000,23200.000000,23275.000000,21981.025391,20081400
2018-03-27,23650.000000,23775.000000,23425.000000,23450.000000,22146.294922,13217600
2018-03-28,23450.000000,23450.000000,23150.000000,23325.000000,22028.244141,7242500
2018-03-29,23150.000000,23325.000000,22825.000000,23300.000000,22004.632813,15530100
2018-03-30,23300.000000,23300.000000,23300.000000,23300.000000,22004.632813,0
2018-04-02,23450.000000,23475.000000,23100.000000,23400.000000,22099.072266,7432500
2018-04-03,23375.000000,23500.000000,23325.000000,23400.000000,22099.072266,11252200
2018-04-04,23500.000000,23500.000000,23025.000000,23300.000000,22004.632813,9975400
2018-04-05,23500.000000,23500.000000,23050.000000,23050.000000,21768.531250,4504300
2018-04-06,23125.000000,23125.000000,22600.000000,22725.000000,21461.597656,9588300
2018-04-09,22850.000000,22900.000000,22575.000000,22775.000000,21508.820313,10202600
2018-04-10,22875.000000,23450.000000,22800.000000,23300.000000,22004.632813,15906700
2018-04-11,23500.000000,23650.000000,23300.000000,23325.000000,22028.244141,8378300
2018-04-12,23325.000000,23325.000000,23050.000000,23150.000000,21862.972656,9191400
2018-04-13,23100.000000,23150.000000,22900.000000,22900.000000,21791.601563,14035900
2018-04-16,22900.000000,22900.000000,22900.000000,22900.000000,21791.601563,0
2018-04-17,22900.000000,22900.000000,22900.000000,22900.000000,21791.601563,0
2018-04-18,22825.000000,22975.000000,22725.000000,22975.000000,21862.972656,8743200
2018-04-19,22975.000000,22975.000000,22975.000000,22975.000000,21862.972656,0
2018-04-20,22975.000000,22975.000000,22975.000000,22975.000000,21862.972656,0
2018-04-23,23200.000000,23200.000000,22925.000000,23000.000000,21886.759766,9247200
2018-04-24,23100.000000,23125.000000,22875.000000,22925.000000,21815.390625,14444700
2018-04-25,22925.000000,22925.000000,22925.000000,22925.000000,21815.390625,0
2018-04-26,22925.000000,22925.000000,22925.000000,22925.000000,21815.390625,0
2018-04-27,22925.000000,22925.000000,22925.000000,22925.000000,21815.390625,0
2018-04-30,21500.000000,22400.000000,21450.000000,22100.000000,21030.322266,18082800
2018-05-01,22100.000000,22100.000000,22100.000000,22100.000000,21030.322266,0
2018-05-02,22100.000000,22900.000000,22100.000000,22900.000000,21791.601563,16469200
2018-05-03,22800.000000,22875.000000,22300.000000,22300.000000,21220.644531,27740900
2018-05-04,22300.000000,22325.000000,22000.000000,22025.000000,20958.953125,14826700
2018-05-07,22050.000000,22300.000000,21800.000000,22300.000000,21220.644531,9810900
2018-05-08,22000.000000,22025.000000,21700.000000,22025.000000,20958.953125,14147800
2018-05-09,21525.000000,22900.000000,21525.000000,22900.000000,21791.601563,14418800
2018-05-10,22900.000000,22900.000000,22900.000000,22900.000000,21791.601563,0
2018-05-11,22750.000000,23050.000000,22550.000000,22750.000000,21648.861328,16000100
2018-05-14,22450.000000,22975.000000,22325.000000,22975.000000,21862.972656,11474100
2018-05-15,22675.000000,22700.000000,22000.000000,22200.000000,21125.482422,26116600
2018-05-16,21900.000000,22400.000000,21900.000000,22375.000000,21292.015625,17437000
2018-05-17,22200.000000,22275.000000,22000.000000,22000.000000,20935.164063,16806100
2018-05-18,22000.000000,22025.000000,21700.000000,21700.000000,20649.681641,17736200
2018-05-21,21550.000000,21725.000000,21475.000000,21650.000000,20602.103516,16447400
2018-05-22,21950.000000,22100.000000,21700.000000,22000.000000,20935.164063,12552200
2018-05-23,22100.000000,22350.000000,22000.000000,22000.000000,20935.164063,15903100
2018-05-24,22300.000000,22625.000000,22275.000000,22450.000000,21363.382813,15539400
2018-05-25,22425.000000,22675.000000,22375.000000,22550.000000,21458.541016,12782700
2018-05-28,22500.000000,23000.000000,22400.000000,22850.000000,21744.019531,12820900
2018-05-29,22850.000000,22850.000000,22850.000000,22850.000000,21744.019531,0
2018-05-30,22850.000000,22975.000000,22450.000000,22700.000000,21601.281250,21952300
2018-05-31,22875.000000,22950.000000,22450.000000,22700.000000,21601.281250,35604600
2018-06-01,22700.000000,22700.000000,22700.000000,22700.000000,21601.281250,0
2018-06-04,22950.000000,22975.000000,22800.000000,22925.000000,21815.390625,17917000
2018-06-05,22800.000000,22925.000000,22400.000000,22725.000000,21625.070313,15446600
2018-06-06,22725.000000,23150.000000,22625.000000,23025.000000,21910.550781,11582700
2018-06-07,23150.000000,23150.000000,22900.000000,22975.000000,21862.972656,8136300
2018-06-08,22850.000000,23000.000000,22100.000000,22250.000000,21173.060547,34169000
2018-06-11,22250.000000,22250.000000,22250.000000,22250.000000,21173.060547,0
2018-06-12,22250.000000,22250.000000,22250.000000,22250.000000,21173.060547,0
2018-06-13,22250.000000,22250.000000,22250.000000,22250.000000,21173.060547,0
2018-06-14,22250.000000,22250.000000,22250.000000,22250.000000,21173.060547,0
2018-06-15,22250.000000,22250.000000,22250.000000,22250.000000,21173.060547,0
2018-06-18,22250.000000,22250.000000,22250.000000,22250.000000,21173.060547,0
2018-06-19,22250.000000,22250.000000,22250.000000,22250.000000,21173.060547,0
2018-06-20,22000.000000,22025.000000,21150.000000,21500.000000,20459.361328,50687800
2018-06-21,21625.000000,21950.000000,21150.000000,21150.000000,20126.302734,18118700
2018-06-22,21400.000000,21925.000000,21100.000000,21925.000000,20863.792969,19301900
2018-06-25,21925.000000,22475.000000,21825.000000,22200.000000,21125.482422,12502600
2018-06-26,22100.000000,22300.000000,21375.000000,21375.000000,20340.416016,10952700
2018-06-27,21400.000000,21700.000000,21350.000000,21350.000000,20316.623047,13461900
2018-06-28,21375.000000,21375.000000,20925.000000,20950.000000,19935.982422,23619700
2018-06-29,20950.000000,21475.000000,20825.000000,21475.000000,20435.574219,23837600
2018-07-02,21650.000000,21650.000000,21425.000000,21450.000000,20411.785156,11888300
2018-07-03,21600.000000,21625.000000,20600.000000,20600.000000,19602.923828,14607600
2018-07-04,20975.000000,21400.000000,20700.000000,21225.000000,20197.673828,12398900
2018-07-05,21050.000000,21300.000000,21000.000000,21225.000000,20197.673828,6828800
2018-07-06,20975.000000,21050.000000,20925.000000,20925.000000,19912.193359,7521800
2018-07-09,21200.000000,22000.000000,21075.000000,21900.000000,20840.003906,16009900
2018-07-10,21850.000000,22000.000000,21400.000000,21900.000000,20840.003906,23327900
2018-07-11,21500.000000,22450.000000,21500.000000,22325.000000,21244.433594,19114000
2018-07-12,22200.000000,22900.000000,22175.000000,22825.000000,21720.230469,15801600
2018-07-13,23000.000000,23075.000000,22800.000000,23025.000000,21910.550781,14787200
2018-07-16,23050.000000,23125.000000,22900.000000,23125.000000,22005.710938,14314200
2018-07-17,22925.000000,23000.000000,22525.000000,22725.000000,21625.070313,6064400
2018-07-18,22950.000000,23200.000000,22950.000000,23200.000000,22077.080078,16018100
2018-07-19,23100.000000,23200.000000,23050.000000,23200.000000,22077.080078,15385100
2018-07-20,23150.000000,23150.000000,22925.000000,23100.000000,21981.919922,11420800
2018-07-23,23200.000000,23500.000000,23100.000000,23350.000000,22219.822266,14031500
2018-07-24,23500.000000,23525.000000,23300.000000,23525.000000,22386.349609,17658200
2018-07-25,23525.000000,23575.000000,23425.000000,23575.000000,22433.929688,10026300
2018-07-26,23225.000000,23625.000000,23225.000000,23325.000000,22196.029297,10863500
2018-07-27,23300.000000,23350.000000,23125.000000,23225.000000,22100.871094,9328500
2018-07-30,23400.000000,23400.000000,23000.000000,23275.000000,22148.451172,8019300
2018-07-31,23200.000000,23300.000000,22650.000000,23275.000000,22148.451172,13360600
2018-08-01,23400.000000,23475.000000,23250.000000,23475.000000,22338.771484,11318800
2018-08-02,23600.000000,23900.000000,23450.000000,23450.000000,22314.982422,15866600
2018-08-03,23450.000000,23650.000000,23350.000000,23450.000000,22314.982422,8280800
2018-08-06,23400.000000,23800.000000,23400.000000,23800.000000,22648.042969,12600100
2018-08-07,23700.000000,23875.000000,23700.000000,23800.000000,22648.042969,22875800
2018-08-08,23900.000000,23950.000000,23550.000000,23925.000000,22766.988281,12940500
2018-08-09,24000.000000,24100.000000,23900.000000,24100.000000,22933.519531,13189500
2018-08-10,24000.000000,24075.000000,23700.000000,23875.000000,22719.410156,16069600
2018-08-13,23525.000000,23550.000000,23050.000000,23325.000000,22196.029297,16036800
2018-08-14,23450.000000,23900.000000,23025.000000,23500.000000,22362.560547,17105500
2018-08-15,23600.000000,23600.000000,23300.000000,23450.000000,22314.982422,11466100
2018-08-16,23450.000000,23475.000000,23200.000000,23375.000000,22243.611328,10580700
2018-08-17,23375.000000,23375.000000,23375.000000,23375.000000,22243.611328,0
2018-08-20,23500.000000,23900.000000,23425.000000,23900.000000,22743.199219,19366400
2018-08-21,23850.000000,23975.000000,23850.000000,23875.000000,22719.410156,13587600
2018-08-22,23875.000000,23875.000000,23875.000000,23875.000000,22719.410156,0
2018-08-23,23800.000000,24650.000000,23775.000000,24575.000000,23385.527344,29173600
2018-08-24,24600.000000,25475.000000,24575.000000,25075.000000,23861.326172,20795000
2018-08-27,25100.000000,25350.000000,24675.000000,24775.000000,23575.849609,18257000
2018-08-28,25100.000000,25100.000000,24550.000000,24975.000000,23766.169922,12670700
2018-08-29,24500.000000,24800.000000,24475.000000,24800.000000,23599.640625,17539100
2018-08-30,24975.000000,25150.000000,24925.000000,25075.000000,23861.326172,19254700
2018-08-31,25000.000000,25050.000000,24800.000000,24800.000000,23599.640625,22312600
2018-09-03,25050.000000,25075.000000,24600.000000,24775.000000,23575.849609,7697900
2018-09-04,24825.000000,24900.000000,24500.000000,24750.000000,23552.058594,8454300
2018-09-05,24500.000000,24500.000000,23650.000000,24000.000000,22838.361328,19121700
2018-09-06,24025.000000,25200.000000,23600.000000,24700.000000,23504.476563,19053000
2018-09-07,24825.000000,24850.000000,24375.000000,24850.000000,23647.218750,14510300
2018-09-10,24600.000000,24750.000000,24150.000000,24750.000000,23552.058594,13339300
2018-09-11,24750.000000,24750.000000,24750.000000,24750.000000,23552.058594,0
